名称,钱包地址,分组,链,代币,Token状态,视角,排名,角色
pippin-早期建仓-top2,u6PJ8DtQuPFnfmwHbGFULQ4u4EgjDiyYKjVEsynXq2w,无数据,sol,pippin,追踪中,早期建仓,2,"pnl-leader,current-holder"
BURNIE-早期建仓-top2,DXX9kgpt7bjv5yacXqs9oeUbpveQv6GJLGiQPVhhiDWF,早期建仓,sol,BURNIE,追踪中,早期建仓,2,
unc-早期建仓-top2,rk51a7BHnsdQcD3heYoyZkJYy23KsPSTFMFL4uMwczR,早期建仓,sol,unc,追踪中,早期建仓,2,
PRELODE-早期建仓-top2,3NPt27dpMWrULsi4QdmzdVApMB5MnxH3sDLTLKYhS6uw,早期建仓,sol,PRELODE,追踪中,早期建仓,2,pnl-leader
GOAT-早期建仓-top2,EZ41WcMH3FmyWGV9WQaDLo5uo4ysVNdeAm1ZoTybxjsJ,无数据,sol,GOAT,追踪中,早期建仓,2,current-holder
MarsMi-早期建仓-top2,532N6netE9K94Xm2La4WXgCnkzr58E9A6fCqqVagK5P9,无数据,sol,MarsMi,追踪中,早期建仓,2,current-holder
Clash-早期建仓-top2,BdTmvMj15w4BpuXAwZRJznRCDJ5wMnN2XFLQtsv1oSab,沉睡OG,sol,Clash,追踪中,早期建仓,2,"pnl-leader,current-holder"
CHILLGUY-早期建仓-top2,5LZkATrLwHYCQj2YuVbjjgsDZzBk6YfL4pFQRJmtboT2,无数据,sol,CHILLGUY,追踪中,早期建仓,2,current-holder
HANTA-早期建仓-top2,5NwhxchoQ8uzKT3kS3PxdfKRExgv84EEN3UD9G9cMeTj,早期建仓,sol,HANTA,追踪中,早期建仓,2,
VINE-早期建仓-top2,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,亏损者,sol,VINE,追踪中,早期建仓,2,current-holder
Bert-早期建仓-top2,ASTyfSima4LLAdDgoFGkgqoKowG1LZFDr9fAQrg7iaJZ,微赚,sol,Bert,追踪中,早期建仓,2,current-holder
ACT-早期建仓-top2,DVuCWnjFte1Pwm4Jo4DviEuftF2W7eU3hzPdWaJZdFmL,无数据,sol,ACT,追踪中,早期建仓,2,
Goblin-早期建仓-top2,EATmaY5h2szFxGi5BsNZpzrVaQ4iYaDNDV7YBeEo57aP,早期建仓,sol,Goblin,追踪中,早期建仓,2,current-holder
FORCA-早期建仓-top2,6Wkpq9nJ6GCyJDt3N44nTrSHnAVSF5LYrgLwG1TwJtx8,无数据,sol,FORCA,追踪中,早期建仓,2,current-holder
TripleT-早期建仓-top2,8Qmj68Pv3z6VHWHYXAqvrWB8J6BiU77RiWvF5vm9TyEC,亏损者,sol,TripleT,追踪中,早期建仓,2,current-holder
WOLF-早期建仓-top2,Edrt85HkooMpwq5w7aRpv6DwJ4CbDC5HmcQJyFSev5Pq,无数据,sol,WOLF,追踪中,早期建仓,2,"pnl-leader,current-holder"
WNTV-早期建仓-top2,DoKEEjQmd6CUK7RWKnCVDdZCa4776fYhLGDNPJrf8qVN,底部高倍数,sol,WNTV,追踪中,早期建仓,2,current-holder
BULL-早期建仓-top2,9QTEySKERdj3XwvnG7SCFag7w31HYn43Eo5jR5QGu5NH,早期建仓,sol,BULL,追踪中,早期建仓,2,
SMR-早期建仓-top2,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,亏损者,sol,SMR,追踪中,早期建仓,2,current-holder
UFD-早期建仓-top2,4g3zN6yUDFsXN1ZcT7wxBHPfr5J2mzjzSf4UGt5pqmtb,中性,sol,UFD,追踪中,早期建仓,2,current-holder
CINO-早期建仓-top2,6Jymq5BdQgzoZoDHeoJDtv8Qjn5x7k1aPQySZW5cVnfW,沉睡OG,sol,CINO,追踪中,早期建仓,2,"pnl-leader,current-holder"
AISM-早期建仓-top2,8GT51XFuJDvzMLSCSt86tk7fYz7xoRDd6AaaALMReGFz,沉睡OG,sol,AISM,追踪中,早期建仓,2,current-holder
AVA-早期建仓-top2,2iwfztcKUwwnMGJmcPsfe18TaPwAyDk2QjBcraVLtRhr,中性,sol,AVA,追踪中,早期建仓,2,current-holder
maxxing-早期建仓-top2,DMnTidVC8dMxRxUzFyZ4StQkbS4R8ACwxhNsEyi6u3Lx,无数据,sol,maxxing,追踪中,早期建仓,2,current-holder
XPT -早期建仓-top2,E7AAB5spEZRTa8Rj2nawtPVGWvXGg3DVNXGfE9bSkpmk,无数据,sol,XPT ,追踪中,早期建仓,2,current-holder
WhiteWhale-早期建仓-top2,AC5RDfQFmDS1deWZos921JfqscXdByf8BKHs5ACWjtW2,无数据,sol,WhiteWhale,追踪中,早期建仓,2,current-holder
AINL-早期建仓-top2,BegmCmmZuF5Nnnw9YTCrdj5ZwbLFe7UDMEjCvppNnCjw,早期建仓,sol,AINL,追踪中,早期建仓,2,current-holder
MNSRY-早期建仓-top2,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,亏损者,sol,MNSRY,追踪中,早期建仓,2,current-holder
RAIN-早期建仓-top2,8YWLToGVTNj2RciJCs1X46ReqtWRuovMg6t9Gx39kifC,早期建仓,sol,RAIN,追踪中,早期建仓,2,current-holder
crazylive-早期建仓-top2,9t59iD8EV7xXAbPhWXWu95jAEzBhiCTWLSX1Krx3nHZm,早期建仓,sol,crazylive,追踪中,早期建仓,2,pnl-leader
RAGE-早期建仓-top2,9oochKBJhMwKMkamopgF7FBQntk89YdzXf19khwc7dZS,早期建仓,sol,RAGE,追踪中,早期建仓,2,early-buyer
boob-早期建仓-top2,FBCeXyW8fT6muxUoqvNn5uBtzWL4HZ4V4F98gDo8seB9,亏损者,sol,boob,追踪中,早期建仓,2,"pnl-leader,current-holder"
NOTHING-早期建仓-top2,9Q1nZCfjgDx9X6ctHQDpUZCBJWmdZSBM3qAnPs5qqMHE,早期建仓,sol,NOTHING,追踪中,早期建仓,2,early-buyer
retire-早期建仓-top2,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,亏损者,sol,retire,追踪中,早期建仓,2,current-holder
Aliens-早期建仓-top2,EA5KaPY4pPAEXV239PZC22jMeuyHPBcKzimocHguUNa6,早期建仓,sol,Aliens,追踪中,早期建仓,2,early-buyer
dreams-早期建仓-top2,6BJ7FteEC48uuqQWN8o9QnkHX1yTwUcnsvFS3ysDbMRW,无数据,sol,dreams,追踪中,早期建仓,2,current-holder
401jk-早期建仓-top2,3jBdgXbPvTtF1BmH8WFdNcwZxcNcskMRHh7E6ot6oExD,早期建仓,sol,401jk,追踪中,早期建仓,2,
ZAUTH-早期建仓-top2,AtD2vdXA9KtWdk1Bbn3Xf7EvEU2rTj4s2Wno7fAoCUZu,早期建仓,sol,ZAUTH,追踪中,早期建仓,2,current-holder
BP-早期建仓-top2,8vpGoRUFX5V84njyUQiXi9KYe5CPcY4wMWviTX37ZRm,微赚,sol,BP,追踪中,早期建仓,2,current-holder
CODEC-早期建仓-top2,9Joqv9B1Qd3P2qd12dwiQAycK23faEbcs62Qr5q2vLoT,无数据,sol,CODEC,追踪中,早期建仓,2,"early-buyer,current-holder"
RAGEGUY-早期建仓-top2,FsMnheegwd3YK6x3PQ2UyiaPSjJWEMbFMmJJtS5dRKGX,早期建仓,sol,RAGEGUY,追踪中,早期建仓,2,
BULLISH-早期建仓-top2,HRkBvQNDtBQM8JFQ5GbK9aa6HyVqjX6a7LYheakBYqrV,早期建仓,sol,BULLISH,追踪中,早期建仓,2,pnl-leader
XERIS-早期建仓-top2,6teTzXJFe68LBau5jmmqPhjMCaNEC6ZamiQGyBjWEXPq,沉睡OG,sol,XERIS,追踪中,早期建仓,2,"pnl-leader,current-holder"
KOKOP-早期建仓-top2,Df2qxN2fwCMk2WRdfNJc8BZDzfXnuVunEBmiBFyVCsv5,早期建仓,sol,KOKOP,追踪中,早期建仓,2,"pnl-leader,current-holder"
TOS-早期建仓-top2,49YuXkk7guxbZSNLhriockDRPYv65cAyRBwnECL696vT,沉睡OG,sol,TOS,追踪中,早期建仓,2,
jobcoin-早期建仓-top2,7NS78P5YXVe3AWg2hftxF2ex1fQpY9TKoH2zQ6hyxxCx,沉睡OG,sol,jobcoin,追踪中,早期建仓,2,current-holder
CHUD-早期建仓-top2,4P34rWkDUTZPgb23NFW22A3tE9q1Fx5bg8EKFyE2JuGF,早期建仓,sol,CHUD,追踪中,早期建仓,2,early-buyer
House-早期建仓-top2,Gj5t6KjTw3gWW7SrMHEi1ojCkaYHyvLwb17gktf96HNH,无数据,sol,House,追踪中,早期建仓,2,current-holder
PENGUIN-早期建仓-top2,AC5RDfQFmDS1deWZos921JfqscXdByf8BKHs5ACWjtW2,无数据,sol,PENGUIN,追踪中,早期建仓,2,current-holder
CHILLHOUSE-早期建仓-top2,Ge4p7K2p55poDvu5ZxK5RJVUAj5WZXyY8iioARdgh1sq,无数据,sol,CHILLHOUSE,追踪中,早期建仓,2,current-holder
$NRG-早期建仓-top2,7GhhbBW5xg6AgRjDyNe7G2cHL4u7GwuzasrrvUNEZEK3,无数据,sol,$NRG,追踪中,早期建仓,2,current-holder
afk-早期建仓-top2,7yzoJEeVvq7L7ccnQLTRGYRztAm769aJGDt1iHz8ujmP,早期建仓,sol,afk,追踪中,早期建仓,2,
GOJIPOWER-早期建仓-top2,3xvxz5ncdtbbaZKdYifJvvQFGJAce6gGYR9bjdtnxiwP,中性,sol,GOJIPOWER,追踪中,早期建仓,2,"pnl-leader,current-holder"
DJI6930-早期建仓-top2,AwGV5PsDjcsjqfduQCfPF37RRL63osoXJQzSPNmsdECN,无数据,sol,DJI6930,追踪中,早期建仓,2,
SAN-早期建仓-top2,E4dZyLB1ousbEnXKhXUrvK6Ern2cRe456KsMWC6BHgTC,无数据,sol,SAN,追踪中,早期建仓,2,early-buyer
HODL-早期建仓-top2,J6TDXvarvpBdPXTaTU8eJbtso1PUCYKGkVtMKUUY8iEa,无数据,sol,HODL,追踪中,早期建仓,2,pnl-leader
MOBY-早期建仓-top2,GNE7yPtZyMZiEYuDmsQJcXbWFGs36kDVhT6q6pqJ3ojA,无数据,sol,MOBY,追踪中,早期建仓,2,current-holder
WAR-早期建仓-top2,H7QEPCbJMcF8NTxMQYdCFw7qmVLXFrrmhE2mWrmTCEiD,早期建仓,sol,WAR,追踪中,早期建仓,2,early-buyer
Tokabu-早期建仓-top2,2UDKtZ1ZAn2tqnqjwvLTSszM31ZtgQaBLp1JSAorCzxg,无数据,sol,Tokabu,追踪中,早期建仓,2,"pnl-leader,current-holder"
ADA-早期建仓-top2,FST5kAYxSMTBLRg96Z98XiwAjf6SaihazdM3wSAwK3B1,早期建仓,sol,ADA,追踪中,早期建仓,2,early-buyer
Punch-早期建仓-top2,Hbx5PturLVp9F7YYG18jZZSWFTNp9TTSXEJepq6pvSi3,中等盈利,sol,Punch,追踪中,早期建仓,2,"early-buyer,pnl-leader"
QST-早期建仓-top2,5P938Epat8ftw7Q48gfQmTKMZXGhK2dnLWhFZxSvScbp,早期建仓,sol,QST,追踪中,早期建仓,2,
A47-早期建仓-top2,2iepqgtDpsosZxMSF1MS4KjgTniqtUnyQnzkbJ4p385f,无数据,sol,A47,追踪中,早期建仓,2,current-holder
BBT-早期建仓-top2,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,亏损者,sol,BBT,追踪中,早期建仓,2,early-buyer
PsyopAnime-早期建仓-top2,FpyosQzp5ijfrxqqBVNm67rfam7VsbVNAm7PUf8Yvt1c,无数据,sol,PsyopAnime,追踪中,早期建仓,2,current-holder
$COLLAT-早期建仓-top2,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,亏损者,sol,$COLLAT,追踪中,早期建仓,2,"early-buyer,current-holder"
Lobstar-早期建仓-top2,ASTyfSima4LLAdDgoFGkgqoKowG1LZFDr9fAQrg7iaJZ,微赚,sol,Lobstar,追踪中,早期建仓,2,early-buyer
PEPECAT-早期建仓-top2,4knbBqT1zxUZZ3ZUrHWsbHMgugP39Pn1SX9d4WA3JdKo,微赚,sol,PEPECAT,追踪中,早期建仓,2,current-holder
core-早期建仓-top2,ENeuFfMwyrpSfxEHN919ge2a5xrc2hV3PN7eDMFEVT6U,早期建仓,sol,core,追踪中,早期建仓,2,"early-buyer,pnl-leader"
BLACKCOIN-早期建仓-top2,39rSrdqubUES4KHHLZYurYHS4F3MDwbL9ofsTxsDmveG,底部高倍数,sol,BLACKCOIN,追踪中,早期建仓,2,"pnl-leader,current-holder"
AMERICA-早期建仓-top2,2ULzjcZC9XdLznhcfGQpC5MHv8y3kvAsQeTDdpQciSKf,早期建仓,sol,AMERICA,追踪中,早期建仓,2,"early-buyer,pnl-leader"
TCG-早期建仓-top2,9VAE6etGBfyjoiEH29JQQWT4TSngye9tA3FquinY1pdh,无数据,sol,TCG,追踪中,早期建仓,2,"pnl-leader,current-holder"
CAR-早期建仓-top2,krP4PwMNaf274jo4yqMHMnGStC8bSrnfFU7RLXFFGDD,无数据,sol,CAR,追踪中,早期建仓,2,current-holder
COPPERINU-早期建仓-top2,1nc1nerator11111111111111111111111111111111,无数据,sol,COPPERINU,追踪中,早期建仓,2,"early-buyer,current-holder"
DEXTER-早期建仓-top2,2Ven9wvMHKsVva9kUzipVU2FutsUnGwJw1pZZAPHKC4M,早期建仓,sol,DEXTER,追踪中,早期建仓,2,pnl-leader
GTA 6 Coin-早期建仓-top2,AyP132xDr6CPtfS8nTwRtXJkMAxtypYEs1LAZeR9Nm62,早期建仓,sol,GTA 6 Coin,追踪中,早期建仓,2,early-buyer
MICHI-早期建仓-top2,22FSz9QP7dS1PvrJKuHr16ymghZP92xPu3Bj7uuzu2bG,无数据,sol,MICHI,追踪中,早期建仓,2,early-buyer
SPUD-早期建仓-top2,CzMFnvcmHwfdX2qJ8Q2CwJURTkQpYd36w4MFUhe8MLvT,亏损者,sol,SPUD,追踪中,早期建仓,2,early-buyer
MASK-早期建仓-top2,EJ1juyWfBLhoNvYDfnaFgjsaqhUGoY2shXC98a7j7zdc,早期建仓,sol,MASK,追踪中,早期建仓,2,pnl-leader
LC-早期建仓-top2,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,亏损者,sol,LC,追踪中,早期建仓,2,"early-buyer,current-holder"
DORA-早期建仓-top2,ACgtxyThAmwfkK8PBSYmhL71rWDr9PDrMUCMR45jhVGN,稳输者,sol,DORA,追踪中,早期建仓,2,early-buyer
ALPHA-早期建仓-top2,7LAX3YJZfZZExTDhdCGQHq8LtempDEqXHb4z683MtNUa,早期建仓,sol,ALPHA,追踪中,早期建仓,2,"early-buyer,pnl-leader"
PEC-早期建仓-top2,FZFWbW6v1rNKsWPXxapNuggUwgvVCp14czuM71USEkqP,无数据,sol,PEC,追踪中,早期建仓,2,early-buyer
V2EX-早期建仓-top2,CtxHhwboVTtRf1kC4Zwfz8Zf8bNW78N2uuR3oZX5VFKb,无数据,sol,V2EX,追踪中,早期建仓,2,"early-buyer,current-holder"
YzY-早期建仓-top2,D9mQEogBz8EwFHruCqonKbzcyQLy1k6rCAG3dS1BurU5,中性,sol,YzY,追踪中,早期建仓,2,early-buyer
ALLINDOGE-早期建仓-top2,2RH6rUTPBJ9rUDPpuV9b8z1YL56k1tYU6Uk5ZoaEFFSK,亏损者,sol,ALLINDOGE,追踪中,早期建仓,2,early-buyer
我的刀盾-早期建仓-top2,6aM6Jwsj8hNaijn557SciFbQteZ9d5t3ikF2QRCsoJ9v,亏损者,sol,我的刀盾,追踪中,早期建仓,2,early-buyer
WCC-早期建仓-top2,2x2QAjM6ye6BEot8Pug3wQHnN7fwkK4h483h57CpBTdt,沉睡OG,sol,WCC,追踪中,早期建仓,2,"early-buyer,pnl-leader,current-holder"
SSR-早期建仓-top2,Cym9cfWTYcH76U52RmnzgowvCkuswEdjiAZnEgVdmZYq,中性,sol,SSR,追踪中,早期建仓,2,"early-buyer,current-holder"
stkr-早期建仓-top2,GaHHmD9KRGjynvd7d4R6QiUQJVZBK73MPvBm9BxTXHyc,无数据,sol,stkr,追踪中,早期建仓,2,early-buyer
ARMY-早期建仓-top2,H1UneF1Y6wjhU7w6qx4VQuhoJN1Ltqpsx3BTyj9GCxz4,早期建仓,sol,ARMY,追踪中,早期建仓,2,early-buyer
GBACK-早期建仓-top2,4SwX4YeU3wjQAJ9sAcLXnvsTKUoJsZjbMYx8ERS7TRYo,亏损者,sol,GBACK,追踪中,早期建仓,2,early-buyer
gork-早期建仓-top2,37iWFSqgnTSAfShoBTBzQghwsTtkWAZW3yVzgJWKn6iK,无数据,sol,gork,追踪中,早期建仓,2,"early-buyer,current-holder"
GAYTES-早期建仓-top2,miWBXS8BGpztjCFhFXmqBCVXQwZWakASETKHtDRZx6C,早期建仓,sol,GAYTES,追踪中,早期建仓,2,early-buyer
gork-早期建仓-top2,Dpt2pQN8QeCuRA7X2uhZiPLQKXR9Uj7FcQmeaWLmw4F,无数据,sol,gork,追踪中,早期建仓,2,early-buyer
GRPH-早期建仓-top2,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,亏损者,sol,GRPH,追踪中,早期建仓,2,"early-buyer,current-holder"
BEB1M-早期建仓-top2,DqYxLt1oUiuH43DpEPz4J1KNrwYE39bjH8fukfdcvFCV,微赚,sol,BEB1M,追踪中,早期建仓,2,"early-buyer,pnl-leader"
loulou-早期建仓-top2,AVwkazZMCzUmZcsfjAwi6cvQMGMLMYiXzY2vQWUdCCQR,早期建仓,sol,loulou,追踪中,早期建仓,2,early-buyer
pwease-早期建仓-top2,2vbY9UePnabv1MotDBazvgmNaNJvz15EE8cJATJuLQAv,亏损者,sol,pwease,追踪中,早期建仓,2,early-buyer
MOLT-早期建仓-top2,AawHdib6BWTVz8Nvzb7pCopgMkNQRG7eLHvvbAwR6f9n,早期建仓,sol,MOLT,追踪中,早期建仓,2,"early-buyer,pnl-leader"
JINDO-早期建仓-top2,9sLHkSy7Vx33xVDL2mQxsFMd7D7MS661dXLnm3y6dNp2,无数据,sol,JINDO,追踪中,早期建仓,2,early-buyer
DGN-早期建仓-top2,5WAkrWTNdJmBQ3jA2BUjzxC1BkYTUUi4HhPacjzA7Jy5,无数据,sol,DGN,追踪中,早期建仓,2,"early-buyer,current-holder"
AGI-早期建仓-top2,FL1cjRLKkC7DxBtijT8GTQbzb9TtcmYXU2fqZr3wh1TZ,早期建仓,sol,AGI,追踪中,早期建仓,2,early-buyer
Buttcoin-早期建仓-top3,GH5f4hYyNb5yXfwiKHWJgi4ibeXzZZEFvDQ7WRGA4nmj,亏损者,sol,Buttcoin,追踪中,早期建仓,3,"pnl-leader,current-holder"
67-早期建仓-top3,Da6gBAjx2G4V1zbk7DNkKfDAzk3VVxS3aCoe5QN3TbxJ,亏损者,sol,67,追踪中,早期建仓,3,
LMAO!-早期建仓-top3,6mWEJG9LoRdto8TwTdZxmnJpkXpTsEerizcGiCNZvzXd,亏损者,sol,LMAO!,追踪中,早期建仓,3,"early-buyer,pnl-leader"
TROLL-早期建仓-top3,9HLb8fGKGMkBQdU41tjKnpa5ZRFscS4ZMoqFxzC4i4KE,中等盈利,sol,TROLL,追踪中,早期建仓,3,"pnl-leader,current-holder"
Fartcoin -早期建仓-top3,E2RvJg2myWpKcbkhBuF81gfhYr6KvmNcDbSmr5qnatYy,无数据,sol,Fartcoin ,追踪中,早期建仓,3,current-holder
testicle-早期建仓-top3,FvPbtwcL42A5ueV5kgF2h6RkfmjvfGZJqu7cLhrr5DZW,无数据,sol,testicle,追踪中,早期建仓,3,pnl-leader
FWOG-早期建仓-top3,EFE3j1pcSP1paUzA86zW7989ZjsFP2J7ginyUqo4ewqR,中性,sol,FWOG,追踪中,早期建仓,3,current-holder
ALCH-早期建仓-top3,u6PJ8DtQuPFnfmwHbGFULQ4u4EgjDiyYKjVEsynXq2w,无数据,sol,ALCH,追踪中,早期建仓,3,"pnl-leader,current-holder"
WOULD-早期建仓-top3,AqYveeMLsF5i6sus7maMqcSxdyuUFa2p3RN4DESj3hD3,无数据,sol,WOULD,追踪中,早期建仓,3,"pnl-leader,current-holder"
USDUC-早期建仓-top3,BAX9M9a5FVy5cNiewwnuwkVDzhSg9psZnb4fJ9r677tN,无数据,sol,USDUC,追踪中,早期建仓,3,current-holder
Ban-早期建仓-top3,FZ1t8TZtx7VSCQdBsxvFJiezj9paUBF6Ub7RKA2eTGyE,中性,sol,Ban,追踪中,早期建仓,3,pnl-leader
arc-早期建仓-top3,CLFtns7WUdXWFqtrXZwT4wJMjzwqsA3t7bo9f1NReTby,早期建仓,sol,arc,追踪中,早期建仓,3,current-holder
MOODENG-早期建仓-top3,8Mm46CsqxiyAputDUp2cXHg41HE3BfynTeMBDwzrMZQH,无数据,sol,MOODENG,追踪中,早期建仓,3,current-holder
Pnut-早期建仓-top3,3B7XAQrLoEMDEGvX8569F9GRb9PcXXocJmj5wvhhei9z,无数据,sol,Pnut,追踪中,早期建仓,3,current-holder
jellyjelly-早期建仓-top3,F7gbKSvgYzTwPbJRZj9tDVawvUy44fYq7Uurq5xY1sf,无数据,sol,jellyjelly,追踪中,早期建仓,3,current-holder
WOJAK-早期建仓-top3,FDrY5i5kuadZ1ik8gPS26qjj9Rw9mpufXMegGC2HNSP7,无数据,sol,WOJAK,追踪中,早期建仓,3,current-holder
BAYC-早期建仓-top3,JC4c8zRbi68Z1y4ovAXFMsFFbTc9K1DRsWdftNjCkUxc,沉睡OG,sol,BAYC,追踪中,早期建仓,3,current-holder
PYTHIA-早期建仓-top3,HtEAVQ9TDYNHdxkWfw5oWsCUrDNL81XhuYzby2p8bgtC,早期建仓,sol,PYTHIA,追踪中,早期建仓,3,current-holder
ZEREBRO-早期建仓-top3,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,亏损者,sol,ZEREBRO,追踪中,早期建仓,3,current-holder
swarms-早期建仓-top3,Dh6Ryh9QNbh2qtqs3JNkwnVbqbbnEfb7C3X1u6jGPWht,早期建仓,sol,swarms,追踪中,早期建仓,3,
neet-早期建仓-top3,5wNu5QhdpRGrL37ffcd6TMMqZugQgxwafgz477rShtHy,无数据,sol,neet,追踪中,早期建仓,3,current-holder
SIGMA-早期建仓-top3,3wcmah36L7pf1Jq8j47HxhSCM4mHZRqBLhytLCAUuLN8,早期建仓,sol,SIGMA,追踪中,早期建仓,3,current-holder
PUMPCADE-早期建仓-top3,6hvRy3bAdXSWHqX3V7LWu6mE9C7cqcQFX9wGtik2QUUD,早期建仓,sol,PUMPCADE,追踪中,早期建仓,3,"pnl-leader,current-holder"
MAGA-早期建仓-top3,7tdZdFN9cB7X6J1dhLVyH7qo3MWoQvkrpKGN8c5KQ3QM,早期建仓,sol,MAGA,追踪中,早期建仓,3,
Verse-早期建仓-top3,9dpd4ZeHU8DycRdNAoxBp2ZHYXtP1Ji4wwa4X1EtWPDE,无数据,sol,Verse,追踪中,早期建仓,3,current-holder
Amiko-早期建仓-top3,AA78uEdvmMq3gcQPFQRhYBVoCHpQbA3zB9m5fs4XS7ti,早期建仓,sol,Amiko,追踪中,早期建仓,3,current-holder
pippin-早期建仓-top3,9ZPsRWGkukYeWg2Z7eZ8NaTBZ1DSuBUVzLcGQWZgE4Y4,暴富新人,sol,pippin,追踪中,早期建仓,3,current-holder
BURNIE-早期建仓-top3,39bXDBhDqgzKrrnBz3meR2zFiQHsS4tSPFLC3pAyj4Xk,早期建仓,sol,BURNIE,追踪中,早期建仓,3,pnl-leader
unc-早期建仓-top3,3cBB2ZyoNy8YEquSSzR2Rpggp9vcrfz4NcbCKHp7BzvT,稳输者,sol,unc,追踪中,早期建仓,3,
PRELODE-早期建仓-top3,7ixyGZjvLfjMpQazgLAKNTnTPWyB6ZsGCCHqfsFrA8cw,早期建仓,sol,PRELODE,追踪中,早期建仓,3,pnl-leader
GOAT-早期建仓-top3,Gem2VAypSg7Ai7vjDKPTtqFahpoQWkfgVkyzx3rPoTka,无数据,sol,GOAT,追踪中,早期建仓,3,current-holder
MarsMi-早期建仓-top3,CtMLYhoYUen9QX64EYxrLh5qd9zWkJ6xGUeM4uW2i4D2,无数据,sol,MarsMi,追踪中,早期建仓,3,
Clash-早期建仓-top3,DLE6gvWXtLcSVNuZ7M1CCVAvdRgJXuMjxGHDsTdiG1eJ,沉睡OG,sol,Clash,追踪中,早期建仓,3,"pnl-leader,current-holder"
CHILLGUY-早期建仓-top3,u6PJ8DtQuPFnfmwHbGFULQ4u4EgjDiyYKjVEsynXq2w,无数据,sol,CHILLGUY,追踪中,早期建仓,3,current-holder
HANTA-早期建仓-top3,EQwDGm25FpQpMTT1a3YWBFKAP3We3eV72MsaLVifCS4g,早期建仓,sol,HANTA,追踪中,早期建仓,3,
VINE-早期建仓-top3,ASTyfSima4LLAdDgoFGkgqoKowG1LZFDr9fAQrg7iaJZ,微赚,sol,VINE,追踪中,早期建仓,3,current-holder
Bert-早期建仓-top3,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,亏损者,sol,Bert,追踪中,早期建仓,3,current-holder
ACT-早期建仓-top3,9WzDXwBbmkg8ZTbNMqUxvQRAyrZzDsGYdLVL9zYtAWWM,中性,sol,ACT,追踪中,早期建仓,3,current-holder
Goblin-早期建仓-top3,BJt1j9BqcGGHLmFMmCwYvD5aapSEut1MvFCR64xmrAYV,早期建仓,sol,Goblin,追踪中,早期建仓,3,current-holder
FORCA-早期建仓-top3,7XXqz6BATQ5sQkaY5xWQNKVaXyehHU6Y5gkmnGWyCiac,无数据,sol,FORCA,追踪中,早期建仓,3,current-holder
TripleT-早期建仓-top3,4hwPamSooBr5JhxHdcEC21HoxN5HUwYR2hGucLPyZAi8,稳输者,sol,TripleT,追踪中,早期建仓,3,"pnl-leader,current-holder"
WOLF-早期建仓-top3,BhoY2XXK6d8XFQUKpzkawN1F7PR1Z7VybBtvLEfsHvZd,无数据,sol,WOLF,追踪中,早期建仓,3,"pnl-leader,current-holder"
WNTV-早期建仓-top3,Cd6ccxwiDxxs49KFV4npntXSnMve78NQnv53XgE2oRBh,沉睡OG,sol,WNTV,追踪中,早期建仓,3,"pnl-leader,current-holder"
BULL-早期建仓-top3,HNGjLLZkWx2mNwhWdKFYcMowz8FTh2bXxdpJ1vBVkjNB,早期建仓,sol,BULL,追踪中,早期建仓,3,current-holder
SMR-早期建仓-top3,DX7bCeGpTnuektAEMHeDoS1v5aAAAvbLZdzo3JUYEGZv,无数据,sol,SMR,追踪中,早期建仓,3,
UFD-早期建仓-top3,Aae1E41VnXdhmrNRsHD6CsuC8DLEn8Q1VUxUgwEmTts2,亏损者,sol,UFD,追踪中,早期建仓,3,current-holder
CINO-早期建仓-top3,BmKELYxyy9JVWbKd9mKNpkHQDKGMdv2ff6ZLTReHdwpx,沉睡OG,sol,CINO,追踪中,早期建仓,3,current-holder
AISM-早期建仓-top3,5UCNY8yJTfAx7Qaz3a199oi15PadZZCZARk41hsRuxHF,沉睡OG,sol,AISM,追踪中,早期建仓,3,current-holder
AVA-早期建仓-top3,rAdtnMeiMWxhg8mHg5En5fssdQb16iavhBhunzopDdF,无数据,sol,AVA,追踪中,早期建仓,3,"pnl-leader,current-holder"
maxxing-早期建仓-top3,A38EZ7tkYd1wagd2UDxhAjQ56by3gAnfgLVf6VkKFnhP,中等盈利,sol,maxxing,追踪中,早期建仓,3,"pnl-leader,current-holder"
XPT -早期建仓-top3,7dCKXnw8hikprhropScm2jFpPszrXQeNh1tj4yLWxEnU,中等盈利,sol,XPT ,追踪中,早期建仓,3,current-holder
WhiteWhale-早期建仓-top3,4QXXp184iMKjL1ZTLrGtjMFvR2n2YhpUS1WypmzGaYB3,中性,sol,WhiteWhale,追踪中,早期建仓,3,current-holder
